invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit
677,498.24,498.24,0,4,20.76,47.14
678,100.26,100.26,0,5,5.28,10.573
679,30,30,0,0,0,3
680,109.96,109.96,0,2,2.24,12.356
681,330.34,330,0.34,0.5,1.66,39.34
682,80.48,80.48,0,0,0,10.24
683,50,50,0,0,0,6.5
684,135.8,135.8,0,0,0,65.5
685,348.46,348.46,0,5,18.34,29.02
686,30.48,30.48,0,0,0,3.04
687,298.21,298.21,0,5,15.7,25.505
688,112.52,112.52,0,5,5.92,9.528
689,50,50,0,0,0,10
690,20,0,20,0,0,2.6
691,150,150,0,0,0,18.75
692,364.95,364.95,0,3,11.29,36.1128
693,100.98,100,0.98,1,1.02,13.08
694,892.5,0,892.5,0,0,116.1
695,240,240,0,0,0,31.4
696,157.5,0,157.5,0,0,21.75
697,178.6,178.6,0,5,9.4,15.6
698,1683.97,1683.97,0,5,88.63,146.97
699,45,45,0,0,0,9.85
700,2237.25,2237.25,0,5,117.75,160.43
701,529.45,529.45,0,5,27.87,44.874
702,285,285,0,0,0,42.75
703,338.27,338.27,0,3,10.46,37.9681
704,640.9,640.9,0,1.4,9.1,36.4
705,20,20,0,0,0,4.4
706,28.7,28.7,0,0,0,3.7
707,40,40,0,0,0,6.25
708,150.35,150,0.35,3,4.65,43.51
709,147.73,147.73,0,5,7.78,12.475
710,549.9,549.9,0,1,5.55,66.7455
711,168.15,168.15,0,5,8.85,15.55
712,357.05,357.05,0,3.5,12.95,50.05
713,181.41,181.41,0,0,0,26.95
714,357.58,357.58,0,5,18.82,33.48
715,130,130,0,0,0,14.44
716,180,180,0,0,0,45
717,739.9,739.9,0,2,15.1,78.7
718,99.75,99.75,0,5,5.25,5.25
719,1026.7,1026.7,0,5,54.04,89.973
720,94.08,94.08,0,2,1.92,10.56
721,160,160,0,0,0,16.41
722,569.58,569.58,0,3,17.62,57.334
723,70.15,70.15,0,0,0,9.2
724,49.32,49.32,0,0,0,3.96
725,200.92,200,0.92,2,4.1,25.8196
726,211.95,210,1.95,5,11.16,18.435
727,150,150,0,0,0,20
728,230.3,230,0.3,2,4.7,24.3
729,101.4,100,0,0,0,12.42
730,340.56,340.56,0,1,3.44,41.36
731,2281.62,1000,1281.62,5,120.09,198.005
732,503.4645,500,0,1,5.0855,88.2645
733,499.55,499.55,0,3,15.45,50.55
734,984.029,984.029,0,5,51.791,83.389
735,1100.39,1100,0.39,5,57.92,98.385
736,99.75,99.75,0,5,5.25,5.25
737,237.5,237.5,0,5,12.5,20.3
738,20.55,20,0.55,0,0,1.65
739,1666.27,1666.27,0,3.5,60.43,101.6655
740,2598.54,2598.54,0,3.4,91.46,153.29
741,181.64,181.64,0,5,9.56,14.04
742,199.92,150,49.92,2,4.08,16.86
743,96,96,0,0,0,12.53
744,269,0,269,0,0,37.1
745,1300.15,1300.15,0,4.5,61.26,148.85655
746,302.48,30,272.48,5,15.92,25.08
747,200,200,0,0,0,24
748,571.43,571.43,0,5,30.08,53.525
749,100,100,0,0,0,13.06
750,116.6,0,116.6,0,0,14.2
751,280,280,0,0,0,34.51
752,45,45,0,0,0,4.5
753,657.68,657.68,0,2,13.42,72.678
754,12.5,12.5,0,0,0,1.63
755,595.44,595.44,0,5,31.34,41.501
756,10,10,0,0,0,5.85
757,480.11,480.11,0,0,0,59.93
758,29.1,29.1,0,3,0.9,2.1
759,555,555,0,0,0,87.75
760,2914.38,2914.38,0,3.5,105.7,196.1672
761,248.92,248.92,0,2,5.08,28.52
762,2942.01,2942.01,0,3,90.99,335.01
763,243.485,243.485,0,5,12.815,22.825
764,59.28,59.28,0,0,0,7.72
765,150,150,0,0,0,19.8
766,100.88,100,0.88,3,3.12,19.28
767,49.98,49.98,0,2,1.02,5.68
768,145,145,0,0,0,21.75
769,37.5,37.5,0,0,0,5
770,2382.6,0,2382.6,5,125.4,208.2
771,120,120,0,0,0,16
772,430.08,430.08,0,2.3,10.12,47.4954
773,425.6,425.6,0,5,22.4,38.95
774,18,18,0,0,0,2.36
775,554.27,554.27,0,6.5,38.53,38.668
776,288,288,0,4,12,27.2
777,499.2,499.2,0,4,20.8,48.85
778,307.49,307.49,0,3,9.51,32.49
779,60.2,60.2,0,0,0,12.9
780,160,160,0,0,0,22
781,400.47,400,0.47,4,16.69,34.2236
782,538.61,538.61,0,2,10.99,66.508
783,567.91,567.91,0,5,29.89,52.97
784,140.38,140.38,0,3,4.34,15.9184
785,738.34,738.34,0,5,38.86,67.89
786,460.75,460.75,0,5,24.25,42.75
787,693.55,693.55,0,3,21.45,71.81
788,4972.21,4972.21,0,5,261.7,361.715
789,30,30,0,0,0,6.6
790,209.95,209.95,0,4,8.75,19.952
791,1912.05,1912.05,0,3.5,69.35,193.771
792,200.64,200,0.64,4,8.36,19.06
793,29.2,29.2,0,0,0,4
794,60,60,0,0,0,6
795,19.27,19.27,0.28,5,1.01,0.586
796,85,85,0,0,0,8.5
797,3690.85,3690.85,0,3,114.15,314.05
798,240.95,240.95,0,3,7.45,47.208
799,87.2,87.2,0,0,0,11
800,16.44,16.44,0,0,0,1.32
801,1292.69,0,1292.69,3.5,46.88,110.14
802,500,0,500,0,0,65.62
803,931.2,931.2,0,3,28.8,66.3
804,582.34,582.34,0,5,30.65,48.5505
805,469.11,469.11,0,5,24.69,46.31
806,567.25,567.25,0,2,11.58,67.0734
807,50.99,50,0.99,2,1.04,5.3394
808,3346.09,0,3346.09,5,176.11,278.89
809,843.5,0,843.5,0,0,113.15
810,427.77,427.77,0,3,13.23,47.53
811,20,20,0,0,0,6.8
812,479.86,479.86,0,5,25.26,40.894
813,169.36,169.36,0,3,5.24,17.512
814,1395,0,1395,0,0,139.5
815,120,120,5,4,5,120
816,73,73,0,0,0,9.53
817,264.98,264.98,0,3,8.2,26.3446
818,477.23,477.23,0,5,25.12,35.3325
819,170,170,0,0,0,25.65
820,162.85,162.85,0,5,8.57,13.549
821,236.55,236.55,0,5,12.45,29.4
822,2551.07,2550,1.07,3.5,92.53,178.874
823,339.5,339.5,0,3,10.5,35.2
824,50,50,0,0,0,6.53
825,40,40,0,0,0,9.2
826,1206.25,1200,6.25,3.5,43.75,56.25
827,1426.24,1426.24,0,5,75.07,120.855
828,269.5,269.5,0,2,5.5,19.5
829,190.2,190.2,0,0,0,26.55
830,80,80,0,0,0,8
831,49.3,49.3,0,0,0,16.83
832,1902.38,1902.38,0,5,100.13,171.575
833,409.248,409.248,0,2,8.352,52.798
834,2697.76,2697.76,0,3,83.44,294.564
835,95.44,95.44,0,5,5.02,8.217
836,538,0,538,0,0,74.2
837,461.89,461.89,0,5,24.31,26.35
838,568.23,568.23,0,4,23.68,56.9536
839,28,28,0,0,0,3.88
840,659.95,659.95,0,1.5,10.05,37.45
841,73.59,73.59,0,5,3.87,6.207
842,558.03,558.03,0,5,29.37,47.03
843,60,60,0,0,0,7.8
844,132.51,132.51,0,5,6.97,11.386
845,36,36,0,0,0,4.68
846,390,390,0,2.5,10,70
847,456.91,456.91,0,3,14.13,47.6088
848,500,500,0,0,0,180
849,49.49,49.49,0,2,1.01,6.27
850,1361.92,1360,1.92,5,71.68,135.92
851,475.3,475.3,0,3,14.7,22.45
852,60.2,60,0.2,0,0,9.4
853,227,227,0,0,0,35
854,60,60,0,0,0,6.43
855,329.08,329.08,0,2,6.72,36.934
856,30,30,0,0,0,3
857,438.82,438.82,0,4,18.28,41.216
858,50,50,0,0,0,6.53
859,85,85,0,0,0,20
860,149.63,149.63,0,5,7.88,12.675
861,942.31,942.31,0,5,49.6,79.805
862,85.26,85.26,0,2,1.74,9.56
863,366.62,366.62,0,2,7.48,39.218
864,180,180,0,0,0,45
865,503.5,500,3.5,0,0,65.69
866,37.32,37.32,0,0,0,4.89
867,25,25,0,0,0,3.26
868,1299.8,1299.8,0,3,40.2,138.36
869,375.8,0,375.8,0,0,48.47
870,20,20,0,0,0,12.5
871,320.1,320.1,0,3,9.9,33.6
872,125,125,0,0,0,12.7
873,50,50,0,0,0,5
874,331.75,331.75,0,3.5,12.03,32.9877
875,689.95,689.95,0,4,28.75,79.952
876,232.5,230,2.5,0,0,32.6
877,593,593,0,0,0,78
878,157.5,150,7.5,0,0,20.55
879,330,320,10,0,0,51
880,870,870,0,0,0,116.18
881,551.57,551.57,0,5,29.03,42.4
882,130,130,0,0,0,17.93
883,103.91,100,3.9,5,5.47,8.331
884,70,70,0,0,0,10.2
885,110.39,110,0.39,1,1.12,14.2449
886,1797.35,1797.35,0,5,94.6,149.8125
887,1043.974,1043.974,0,5,54.946,89.854
888,851.2,851.2,0,5,44.8,71.26
889,1064.71,1064.71,0,2,21.73,86.7912
890,75,60,15,0,0,15
891,100.49,100,0.49,1,1.02,12.585
892,2739.33,2739.33,0,5,144.18,124.225
893,464.08,464.08,0,5,24.43,39.075
894,755.52,755.52,0,4,31.48,68.38
896,300.96,300,0.96,5,15.84,25.48
897,119.81,119.81,0,4,4.99,11.308
898,405.72,405.72,0,8,35.28,25.48
899,100.8,100,3.95,4,4.2,9.6
900,651.45,651.45,0,3,20.15,72.452
901,125.44,125.44,0,2,2.56,13.04
902,40,40,0,0,0,5.9
903,1878.76,1878.76,0,3.5,68.14,137.1785
904,802.12,802.12,0,0.9,7.28,96.0154
905,120.58,120,0.58,4,5.02,11.356
906,1266.35,1266.35,0,5,66.65,100.45
907,492.74,492.74,0,2,10.06,58.824
908,371.93,371.93,0,5,19.58,31.525
909,320.38,320,0.38,3.5,11.62,88.48
910,100,100,0,0,0,20
911,903.82,903.82,0,3.5,32.78,96.319
912,390,390,0,0,0,50
913,119.76,119.76,0,2,2.44,14.366
914,50,50,0,0,0,6.5
915,1348.26,0,1348.26,3,41.7,137.8912
916,440.55,440,0.55,2.1,9.45,21.51
917,383.47,383.47,0,5,20.18,32.0775
918,1190.64,1190.64,0,3.2,39.36,82.49
919,360.38,360.38,0,3.9,14.63,73.395
920,180.52,180.52,0,3,5.58,27.017
921,439.08,439.08,0,3.5,15.93,43.075
922,50.58,50,0.58,3,1.56,4.5858
923,6100,0,6100,0,0,1183.48
924,329.8,329.8,0,3,10.2,21.8
925,521.96,521.96,0,3,16.14,58.757
926,200.9,200,0.9,2,4.1,21.9
927,90,90,0,0,0,11.8
928,300.16,300.16,0,3.3,10.24,40.3568
929,100,100,0,0,0,25
930,200.51,200,0.51,2,4.09,21.108
931,519.9,519.9,0,5,27.36,45.997
932,1772.7,1000,772.7,5,93.3,150.7
933,698.66,698.66,0,3.5,25.34,74.66
934,1162.254,1162.254,0,3,35.946,121.134
935,164.9,164.9,0,3,5.1,12.9
936,210.98,210.98,0,3,6.53,26.475
937,360.75,360.75,0,2.5,9.25,44.55
938,409.28,409.28,0,3.5,14.84,71.7158
939,837.14,837.14,0,3.5,30.36,61.5375
940,790.875,790.875,0,5,41.625,75.565
941,1700,1700,0,0,0,165
942,227.95,227.95,0,3,7.05,35.95
943,499.8,499.8,0,2,10.2,57.5
944,453.8,453.8,0,5,23.88,34.816
945,611.13,610,1.13,3.5,22.17,52.4145
946,1059.92,1059.92,0,3,32.78,133.729
947,1207.76,1200,7.76,3.5,43.8,143.3354
948,139.06,139.06,0,3,4.3,15.6992
949,59.85,59.85,0,5,3.15,5.07
950,140.58,140,0.58,1,1.42,17.3
951,499.49,499.49,0,4,20.81,46.388
952,2711.5,2711.5,0,6.5,188.5,101.4
953,209,209,0,5,11,17.6
954,158.86,158.86,0,2,3.24,15.658
955,60.07,60,0.07,3.5,2.18,5.62125
956,1017.98,1000,17.98,5,53.58,91.182
957,873.29,873.29,0,3,27.01,99.871
958,897.25,897.25,0,3,27.75,77.25
959,630.5,630.5,0,3,19.5,26
960,200.85,200,0.85,2,4.1,22.201
961,43.9,43.9,0,0,0,5.7
962,199.14,199.14,0,3,6.16,20.751
963,280,280,0,0,0,70
964,179.5,179.5,0,3,5.55,18.5785
965,459.2,459.2,0,3,14.2,47.598
966,271.6,271.6,0,3,8.4,29.6
967,450.68,450.68,0,5,23.72,42.48
968,100,100,0,0,0,16.53
969,210.8,210,0.8,0,0,30.26
970,381.13,381.13,0,2.5,9.77,41.2275
971,99,99,0,0,0,27.4
972,274.37,274.37,0,2.5,7.04,31.665
973,1136.8,1136.8,0,2,23.2,62.7
974,488.88,488.88,0,3,15.12,54.42
975,60.53,60.53,0,3,1.87,6.128
976,240,240,0,0,0,28
977,2217.49,2217.49,0,5,116.71,143.89
978,478.67,478.67,0,1,4.84,75.065
979,627.2,627.2,0,2,12.8,68.24
980,896.5,896.5,0,2,18.3,62.304
981,304.19,304.19,0,2,6.21,49.692
982,260.28,0,260.28,2.5,6.67,31.07625
983,117.8,117.8,0,5,6.2,9.8
984,799.5,799.5,0,2.5,20.5,49.5
985,175,175,0,0,0,22.44
986,460.35,460.35,0,1,4.65,67.35
987,180,180,0,0,0,45
988,1420,0,1420,0,0,118.2
989,521.702,0,207.4,5,27.458,47.972
990,108.53,0,108.53,5,5.71,9.648
991,948.45,948.45,0,3,29.33,97.2666
992,58,58,0,0,0,7.56
993,970.2,970.2,0,2,19.8,117.2
994,800.07,800.07,0,2,16.33,116.572
995,89.6,89.6,0,0,0,10.92
996,1200,1200,0,4,50,50
997,578.2,578.2,0,2,11.8,97.04
998,870,0,870,0,0,86.2
999,330.76,330.76,0,2,6.75,36.4098
1000,439.41,439.41,0,3,13.59,46.75
1001,90,90,0,0,0,11.8
1002,100.88,100,0.88,3,3.12,7.92
1003,315.25,315.25,0,3,9.75,30.25
1004,965.15,965.15,0,3,29.85,34.25
1005,281.3,281.3,0,3,8.7,49.3
1006,200,200,0,0,0,56
1007,200.36,200.36,0,5,10.55,16.355
1008,114,114,0,5,6,12
1009,349.2,349.2,0,3,10.8,40.2
1010,44,44,0,0,0,8
1011,47.53,47.53,0,2,0.97,4.86
1012,50,50,0,0,0,7.5
1013,509.01,500,9.01,5,26.79,43.91
1014,281.16,281,0.16,1,2.84,35.4
1015,1148.35,1148.35,0,3.5,41.65,53.55
1016,2740.14,2740.14,0,5,144.22,230.312
1017,539.3815,539.3815,0,5,28.3885,83.4865
1018,5044.5,5044.5,0,5,265.5,460.5
1019,575.84,575.84,0,5,30.31,48.2125
1020,300.71,300.71,0,5,15.83,27.103
1021,420.75,420.75,0,1,4.25,17.9
1022,90.2,90.2,0,0,0,23.35
1023,284.7,284.7,0,2.5,7.3,61.76
1024,150,150,0,0,0,22.5
1025,230,230,0,0,0,30
1026,220.8,220,0.8,4,9.2,20.8
1027,134.64,134.64,0,1,1.36,17.44
1028,52.75,52.75,0,0,0,7.55
1029,50,50,0,0,0,6
1030,212.66,212.66,0,5,11.19,19.4575
1031,280,280,0,0,0,25.45
1032,278.4,278.4,0,4,11.6,32
1033,156,156,0,0,0,16.72
1034,249.9,249.9,0,2,5.1,31.65
1035,5088.63,5000,88.63,5,267.82,443.8375
1036,140.65,140.65,0,3,4.35,17.4
1037,79,79,0,0,0,8.85
1038,648,648,0,4,27,68.1
1039,1525.68,1525.68,0,4,63.57,136.31
1040,54.61,54.61,0,3,1.69,5.791
1041,339.89,339.89,0,3,10.51,42.888
1042,2321.06,2321.06,0,5,122.16,190.839
1043,207.67,207.67,0,5,10.93,15.87
1044,334.35,334.35,0,5,17.6,29.7225
1045,199.27,199.27,0,5,10.49,17.452
1046,1258.75,1258.75,0,5,66.25,121.73
1047,279.3,279.3,0,2,5.7,31.35
1048,960.3,960.3,0,3,29.7,71.5
1049,291.6,291.6,0,0,0,38
1050,498.19,498.19,0,3,15.41,51.792
1051,563.67,563.67,0,3,17.43,57.767
1052,98.36,98.36,0,0,0,15.6
1053,18,18,0,0,0,2.34
1054,859.71,859.71,0,2,17.55,96.885
1055,380.21,380.21,0,1.5,5.79,44.21
1056,115,115,0,0,0,16.35
1057,209.96,209.96,0,3,6.49,21.7565
1058,10,10,0,0,0,6.7
1059,129.44,129.44,0,2,2.64,14.9884
1060,668.42,668.42,0,5,35.18,55.62
1061,193.3,193.3,0,0,0,25.4
1062,53,53,0,0,0,7.34
1063,140.83,140,0.83,4,5.87,16.142
1064,575.51,575.51,0,2,11.75,64.745
1065,87,87,0,0,0,11.3
1066,10.4,10.4,0,0,0,1.82
1067,300,300,0,0,0,45
1068,695.4,695.4,0,5,36.6,63.93
1069,199.82,199.82,0,3,6.18,20.62
1070,1078.06,1078.06,0,5,56.74,97.81
1071,905.01,905.01,0,3,27.99,93.71
1072,129.98,129.98,0,3,4.02,14.18
1073,200,200,0,0,0,24.56
1074,755.63,755.63,0,3,23.37,78.79
1075,30,30,0,0,0,5.7
1076,178.68,178.68,0,0,0,23.53
1077,540,540,0,0,0,70
1078,94,94,0,0,0,10.07
1079,906.3,0,906.3,0,0,118.6
1080,415.74,415.74,0,3,12.86,50.092
1081,100,100,0,0,0,10
1082,339.08,339.08,0,2,6.92,39.94
1083,210,210,0,0,0,27.4
1084,814.8,814.8,0,3,25.2,63.06
1085,496.32,496.32,0,4,20.68,46.75
1086,334.65,334.65,0,3,10.35,8.25
1087,300,300,0,0,0,48.44
1088,239.12,239.12,0,2,4.88,29.12
1089,907.63,907.63,0,5,47.77,78.4
1090,220,220,0,0,0,23
1091,451.39,451.39,0,2,9.21,68.008
1092,578.2,578.2,0,2,11.8,86.53
1093,30,30,0,0,0,7.5
1094,749.131,749.131,0,3,23.169,81.531
1095,702.18,700,2.18,3,21.72,71.483
1096,745.45,745.45,0,3,23.06,88.445
1097,119.7,119.7,0,5,6.3,11.06
1098,2468.69,2468.69,0,5,129.93,201.619
1099,329.8,329.8,0,3,10.2,34.2
1100,1486.75,1486.75,0,5,78.25,124.75
1101,396.6,396.6,0,3,12.27,48.8439
1102,99.75,99.75,0,5,5.25,7.65
1103,1369.88,0,1369.88,2.5,35.13,106.725
1104,110,110,0,0,0,19
1105,552.82,552.82,0,2,11.28,64.718
1106,80.64,80.64,0,4,3.36,8.28
1107,160,160,0,0,0,26
1108,250,250,0,0,0,37.5
1109,30.69,30.69,0,5,1.62,2.585
1110,20,20,0,0,0,4.03
1111,130,130,0,0,0,17.93
1112,140,0,140,0,0,15.4
1113,600,600,0,0,0,78.29
1114,150,150,0,0,0,20
1115,358.9,358.9,0,3,11.1,38.17
1116,605,605,0,0,0,71.38
1117,404.99,400,4.99,5,21.32,34.285
1118,703.19,703.19,0,5,37.01,56.69
1119,375.44,375.44,0,3,11.61,35.7385
1120,142.96,142.96,0,0,0,20.55
1121,500.82,500,0.82,3.5,18.16,52.0357
1122,259.54,259.54,0,5,13.66,21.26
1123,400,400,0,0,0,69
1124,199.5,199.5,0,5,10.5,20.05
1125,75,75,0,0,0,10
1126,7231.4,7231.4,0,5,380.6,562.8
1127,1103.01,1100,3.01,2,22.51,130.3796
1128,95,95,0,0,0,16.85
1129,60,60,0,0,0,60
1130,323.4,323.4,0,2,6.6,26.63
1131,135,135,0,0,0,13.5
1132,434.06,434.06,0,5,22.85,38.6745
1133,185.81,185.81,0,2,3.79,21.008
1134,1103.2,1103.2,0,7,83.04,80.1032
1135,49.25,49.25,0,0,0,6.95
1136,420.33,420.33,0,5,22.12,37.5275
1137,72.2,70,2.2,5,3.8,6.52
1138,175,175,0,0,0,22.89
1139,45,45,0,0,0,4.5
1140,281.79,281.79,0,3,8.72,27.685
1141,1850,0,1850,0,0,338.5
1142,295.85,295.85,0,3,9.15,31.95
1143,524.44,524.44,0,0,0,68
1144,40.26,40,0.26,3,1.25,4.155
1145,16.44,16.44,0,0,0,1.32
1146,411.6,411.6,0,2,8.4,47.4
1147,199.5,199.5,0,5,10.5,18.5
1148,60,60,0,0,0,6.8
1149,896.38,896.38,0,5,47.18,83.172
1150,9.59,9.59,0,0,0,0.77
1151,48.9,48.9,0,0,0,6.36
1152,836.57,836.57,0,5,44.03,74.57
1153,130.63,130.63,0,2,2.67,16.334
1154,259.21,259.21,0,2,5.29,26.35
1155,149.76,149.76,0,4,6.24,15.12
1156,169.36,169.36,0,3,5.24,17.512
1157,295.45,295.45,0,5,15.55,24.45
1158,60,60,0,0,0,60
1159,1134.35,1134.35,0,2,23.15,76.28
1160,145,145,0,0,0,18.36
1161,179.48,179.48,0,0,0,22.12
1162,453.15,453.15,0,5,23.85,39.15
1163,264.44,264.44,0,0,0,36.52
1164,429.73,429.73,0,2,8.77,48.23
1165,50,50,0,0,0,6.51
1166,457.05,457.05,0,5,24.06,38.645
1167,50,50,0,0,0,6.53
1168,651.89,650,1.89,5,34.31,55.03
1169,40,40,0,0,0,8.06
1170,180,180,0,0,0,45
1171,99.79,99.79,0,5,5.25,8.398
1172,30,30,0,0,0,3
1173,128.99,128.99,0,4,5.37,12.2256
1174,55,55,0,0,0,15
1175,109.96,109.96,0,2,2.24,16.756
1176,698.93,698.93,0,3,21.62,72.3835
1177,60.9,60.9,0,0,0,7.95
1178,228.92,228.92,0,3,7.08,28.92
1179,251.07,251.07,0,3,7.77,26.4348
1180,615.39,615.39,0,2,12.56,63.891
1181,160,160,0,0,0,22
1182,539.2,539.2,0,3,16.68,54.8236
1183,569.53,569.53,0,5,29.98,49.525
1184,563.64,563.64,0,5,29.67,47.835
1185,129.6,129.6,0,4,5.4,13.6
1186,30,30,0,0,0,3
1187,180.48,180.48,0,4,7.52,18.48
1188,516.36,516.36,0,2,10.54,60.162
1189,339.84,339.84,0,4,14.16,31.84
1190,2267.75,2267.75,0,3.5,82.25,131.42
1191,20,20,0,0,0,2
1192,158.65,158.65,0,5,8.35,13.85
1193,368.73,368.73,0,3,11.4,33.2661
1194,551.96,551.96,0,3,17.07,61.6791
1195,295.84,295.84,0,2,6.04,33.3424
1196,149.9,149.9,0,0,0,19.57
1197,88.2,88.2,0,0,0,11.6
1198,75.47,75.47,0,3,2.33,11.066
1199,148,148,0,0,0,14.16
1200,99.03,99.03,0,2,2.02,11.579
1201,122.55,122.55,0,5,6.45,12.9
1202,240,240,0,0,0,32.1
1203,266.55,125,0,3,8.24,27.8563
1204,581.9,581.9,0,3,18,61.703
1205,278.39,278.39,0,3,8.61,27.39
1206,84,84,0,0,0,11
1207,140,140,0,0,0,17
1208,190,190,0,0,0,22.06
1209,99.96,99.96,0,2,2.04,11.46
1210,317.84,317.84,0,5,16.73,26.9115
1211,130.28,130.28,0,3.5,4.73,14.275
1212,366.47,366.47,0,3,11.33,39.946
1213,115,0,115,0,0,14.2
1214,581.53,581.53,0,2,11.87,67.492
1215,826.0155,826.0155,0,5,43.4745,85.3455
1216,1491.86,1491.86,0,3,46.14,106.56
1217,864.5,864.5,0,5,45.5,73.1
1218,9,9,0,0,0,1.3
1219,392.7,392.7,0,6.5,27.3,24.3
1220,1899.62,1899.62,0,5,99.98,166.22
1221,2313.06,2313.06,0,5,121.74,169.56
1222,270.44,270,0.44,0,0,51.82
1223,100,100,0,0,0,13
1224,1567.5,1567.5,0,5,82.5,132.5
1225,120,120,0,0,0,17
1226,793.8,793.8,0,2,16.2,91.56
1227,479.8,479.8,0,5,25.25,40.4975
1228,325,325,0,0,0,52.75
1229,121.13,120,1.13,5,6.38,9.325
1230,14,14,0,0,0,1.94
1231,514.35,514.35,0,4,21.43,50.9488
1232,65,65,0,0,0,6.18
1233,343.38,343.38,0,3,10.62,29.96
1234,365.75,365.75,0,5,19.25,30.75
1235,83.42,83.42,0,3,2.58,9.22
1236,497.42,497.42,0,5,26.18,39.76
1237,496.55,496.55,0,3,15.36,52.2427
1238,140,140,0,0,0,12.73
1239,180.33,180.33,0,0,0,24.01
1240,535.42,535.42,0,5,28.18,45.6
1241,583.01,583.01,0,5,30.68,49.9555
1242,844.46,844.46,0,5,44.45,70.795
1243,70.8,70,0.8,0,0,11.04
1244,280,280,0,0,0,56
1245,246.57,246.57,0,2,5.03,27.208
1246,111.88,111.88,0,0,0,13.63
1247,439.66,439.66,0,5,23.14,31
1248,387.41,387.41,0,5,20.39,32.76
1249,1025.05,1025.05,0,5,53.95,100.95
1250,656.62,656.62,0,5,34.56,58.021
1251,319.8,319.8,0,2.5,8.2,34.45
1252,79.8,79.8,0,5,4.2,7.44
1253,423,423,0,10,47,20.28
1254,20,20,0,0,0,3
1255,204.25,0,204.25,5,10.75,18.25
1256,221.78,0,221.78,6.5,15.42,12.982
1257,160.8,160.8,0,4,6.7,16.75
1258,142.5,142.5,0,0,0,18.9
1259,80,80,0,0,0,12
1260,130,130,0,0,0,23.4
1261,1330,1330,0,5,70,112
1262,25,25,0,0,0,3.26
1263,60,60,0,0,0,12.09
1264,14,14,0,0,0,2.8
1265,20,20,0,0,0,2.7
1266,310,310,0,0,0,43.75
1267,499.7,499.7,0,2,10.2,54.532
1268,1053.27,1050,3.27,5,55.44,88.865
1269,971.85,971.85,0,5,51.15,89.85
1270,846.88,846.88,0,5,44.57,71.6775
1271,774.2,774.2,0,5,40.75,63.8325
1272,187.92,187.92,0,5,9.89,16.2995
1273,570,570,0,5,30,48
1274,1159.29,1159.29,0,5,61.02,106.285
1275,330.26,330.26,0,2,6.74,60.26
1276,83.13,83.13,0,5,4.38,6.8745
1277,277.02,277.02,0,5,14.58,23.32
1278,1045,1045,0,5,55,80.1
1279,312,312,0,4,13,32
1280,300.2,300.2,0,5,15.8,27.2
1281,18,18,0,0,0,2.34
1282,525.74,525.74,0,3,16.26,55.04
1283,1080.03,1080.03,0,2.7,29.97,75.53
1284,300.7,300.7,0,3,9.3,54.45
1285,619.53,619.53,0,3.5,22.47,66.69
1286,140,140,0,0,0,15
1287,261.66,261.66,0,2,5.34,32.06
1288,2123,2123,0,3.5,77,183
1289,90.8,90.8,0,0,0,16.75
1290,99.75,99.75,0,5,5.25,8.75
1291,2318.09405,2318.09405,0,3.5,84.07595,237.25405
1292,115.3,115.3,0,1.5,1.76,14.0441
1293,18,18,0,0,0,3.94
1294,382.95,382.95,0,5,20.16,30.665
1295,10,10,0,0,0,1.3
1296,974.45,974.45,0,5,51.29,85.913
1297,249.61,249.61,0,5,13.14,31.8625
1298,180,180,0,0,0,45
1299,114,114,0,5,6,9.7
1300,544.35,544.35,0,5,28.65,50.35
1301,500,500,0,0,0,100
1302,3262.83,3262.83,0,5,171.73,283.792
1303,100,100,0,0,0,13.04
1304,168.84,168.84,0,4,7.04,12.8448
1305,181.93,181.93,0,5,9.58,15.125
1306,111.15,111.15,0,5,5.85,7.28
1307,230,230,0,0,0,30
1308,297.94,297.94,0,2,6.08,34.1796
1309,218.1,218.1,0,1,2.2,26.497
1310,651.84,651.84,0,3,20.16,67.44
1311,259.7,259.7,0,2,5.3,32.2
1312,405.18,405.18,0,5,21.33,34.375
1313,99.75,99.75,0,5,5.25,8.75
1314,433.2,433.2,0,5,22.8,41.2
1315,945.75,945.75,0,3,29.25,28.01
1316,160.36,160,0.36,4,6.68,16.6384
1317,21.95,21.95,0,5,1.16,1.845
1318,123.5,120,3.5,5,6.5,10.5
1319,240.73,240.73,0,2,4.91,26.5272
1320,53.63,53.63,0,0,0,7.56
1321,1392.168,1392.168,0,5,73.272,110.728
1322,20,20,0,0,0,4.03
1323,249.6,249.6,0,4,10.4,28.6
1324,88.97,88.97,0,2,1.82,8.9542
1325,190.6,0,190.6,0,0,20
1326,159.78,159.78,0,1,1.61,19.4661
1327,100,100,0,0,0,10
1328,130,130,0,0,0,16.97
1329,1382,1382,0,2,28.2,123.116
1330,53.6,53.6,0,0,0,7.33
1331,225.51,225.51,0,5,11.87,18.671
1332,666.39,666.39,0,3,20.61,70.55
1333,320,320,0,0,0,48.6
1334,329.12,329.12,0,3,10.18,34.041
1335,115,115,0,0,0,11.3
1336,280.36,280.36,0,5,14.76,23.674
1337,60,0,60,0,0,12
1338,359.1,359.1,0,5,18.9,33.18
1339,1080.8,1080.8,0,3.5,39.2,62.65
1340,1343.04,1343.04,0,4,55.96,127.04
